geometry,GEOMETRY_SCHOOL
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.460362 4.121866)
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.460362 4.121866)
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.355275 4.093727)
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.355275 4.093727)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.87379077 6.9456632)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.87379077 6.9456632)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.87379077 6.9456632)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.87379077 6.9456632)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.869479869 6.953725663)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.879336312 6.945666357)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.879336312 6.945666357)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.879336312 6.945666357)
"POLYGON((-71.8254413093004 7.04615821175196, -71.8459062367491 7.01827616601719, -71.8503631143636 7.01220326885276, -71.9217398461191 6.94970449792248, -71.8501585325705 6.88698847102687, -71.7954962323701 6.93453298382764, -71.7903984724562 6.92599637091492, -71.7457963922755 6.97973246497849, -71.8199916084516 7.0416138735517, -71.8251635493848 7.04592659931104, -71.8254413093004 7.04615821175196))",POINT(-71.879336312 6.945666357)
"POLYGON((-75.2845505514441 3.9191023843677, -75.2800553552882 3.92936157952572, -75.2800556403782 3.92956048510156, -75.2897262010177 3.96234772288798, -75.3124045153151 3.96360695586737, -75.3307706814109 3.94688955215221, -75.3318674529878 3.93991727783463, -75.3322065627894 3.92591224908554, -75.3156597333842 3.90638120159388, -75.2885880324619 3.91611294926097, -75.2845505514441 3.9191023843677))",POINT(-75.320278 3.931944)
"POLYGON((-75.2845505514441 3.9191023843677, -75.2800553552882 3.92936157952572, -75.2800556403782 3.92956048510156, -75.2897262010177 3.96234772288798, -75.3124045153151 3.96360695586737, -75.3307706814109 3.94688955215221, -75.3318674529878 3.93991727783463, -75.3322065627894 3.92591224908554, -75.3156597333842 3.90638120159388, -75.2885880324619 3.91611294926097, -75.2845505514441 3.9191023843677))",POINT(-75.320278 3.931944)
"POLYGON((-72.5262474321837 8.48140861852962, -72.6254069695264 8.58845218993978, -72.656437785805 8.61128754971998, -72.7017379318757 8.80806592182767, -72.718664007022 8.88372731264414, -72.7916666840475 8.85626173113241, -72.8127038196412 8.84834341381046, -72.7836932418559 8.72512898189602, -72.8096854637015 8.70835808403516, -72.8236373797903 8.6993544700122, -72.8128570955158 8.6631611895986, -72.7966896750515 8.60887112894, -72.7603808960782 8.6030220595488, -72.7547427516411 8.60211348107065, -72.6896317394385 8.52518685803234, -72.7541451191997 8.51221715745747, -72.6946851547659 8.44581470826448, -72.6666681484239 8.41451585928103, -72.6601101076098 8.40718872360916, -72.6320780222139 8.37586276122385, -72.6206020434826 8.41090029139909, -72.5951660422148 8.41626460037921, -72.5992185168423 8.33586202964532, -72.6125439417676 8.29475539281741, -72.6114051523194 8.29475690203755, -72.5036949214767 8.29488493301245, -72.5019425542443 8.30047358926897, -72.4835634034039 8.35907519161701, -72.4794605374436 8.43426935286683, -72.5262474321837 8.48140861852962))",POINT(-72.69348199 8.59689914)
"POLYGON((-72.5262474321837 8.48140861852962, -72.6254069695264 8.58845218993978, -72.656437785805 8.61128754971998, -72.7017379318757 8.80806592182767, -72.718664007022 8.88372731264414, -72.7916666840475 8.85626173113241, -72.8127038196412 8.84834341381046, -72.7836932418559 8.72512898189602, -72.8096854637015 8.70835808403516, -72.8236373797903 8.6993544700122, -72.8128570955158 8.6631611895986, -72.7966896750515 8.60887112894, -72.7603808960782 8.6030220595488, -72.7547427516411 8.60211348107065, -72.6896317394385 8.52518685803234, -72.7541451191997 8.51221715745747, -72.6946851547659 8.44581470826448, -72.6666681484239 8.41451585928103, -72.6601101076098 8.40718872360916, -72.6320780222139 8.37586276122385, -72.6206020434826 8.41090029139909, -72.5951660422148 8.41626460037921, -72.5992185168423 8.33586202964532, -72.6125439417676 8.29475539281741, -72.6114051523194 8.29475690203755, -72.5036949214767 8.29488493301245, -72.5019425542443 8.30047358926897, -72.4835634034039 8.35907519161701, -72.4794605374436 8.43426935286683, -72.5262474321837 8.48140861852962))",POINT(-72.732267237 8.635932563)
"POLYGON((-72.1295608458578 7.07826083817924, -72.2191545596499 7.07804760666931, -72.2188213430327 6.94244164872092, -72.1292535212565 6.9426508002202, -72.1295608458578 7.07826083817924))",POINT(-72.20866067 7.058040542)
"POLYGON((-73.3978312628123 4.13081564111754, -73.3978415750748 4.11837201761083, -73.4520987638757 4.11841661198253, -73.4520915143304 4.12768525857116, -73.488113618533 4.12771287923976, -73.4881204506027 4.1184441707025, -73.4973510461791 4.11845096938155, -73.497357559934 4.10945352288749, -73.5059128568465 4.10918843445678, -73.5059635430345 4.0374121408604, -73.5279122432713 4.0374273354387, -73.527918550194 4.02804550737454, -73.5354857119685 4.02797825458227, -73.5355034189069 4.00114800389038, -73.5355317178447 3.95788853386212, -73.5000016860096 3.95786325719024, -73.462688482104 3.95783506771636, -73.462677722971 3.97238651434285, -73.4536739349653 3.97237973787019, -73.453666875298 3.98176145355158, -73.435659142498 3.98174757231607, -73.4356521252834 3.99079015619771, -73.417644259787 3.99077584754014, -73.4176368670226 4.00002103273211, -73.4176363957929 4.00060961988108, -73.3999660313035 4.00059515912082, -73.399951502682 4.01822806034288, -73.3819431689309 4.018212863349, -73.3819353026607 4.02748140141041, -73.3730436128528 4.02747373323445, -73.3730354325612 4.03696831285443, -73.3545765754933 4.03695204483985, -73.3545686624038 4.04588143278896, -73.3462395995147 4.0458739380355, -73.3462311708074 4.05525542732422, -73.3388024747268 4.05524865468813, -73.3387940434819 4.06451709630919, -73.328663908056 4.06450772919452, -73.3286424985601 4.08763230720239, -73.3286022488397 4.13075317398805, -73.3333344149715 4.1307576365855, -73.3978312628123 4.13081564111754))",POINT(-73.428598 4.061741)
